timestamp,close,open,high,low,volume,symbol,return_1,return_5,return_15,sma_5_ratio,sma_10_ratio,sma_20_ratio,sma_50_ratio,ema_3_ratio,ema_7_ratio,ema_10_ratio,ema_25_ratio,ema_50_ratio,ema_3_10_ratio,ema_7_25_ratio,rsi,rsi_oversold,rsi_overbought,macd_pct,macd_signal_pct,macd_histogram_pct,macd_bullish,bb_bandwidth,bb_position,stoch_k,stoch_d,atr_pct,volatility_5,volatility_10,volatility_20,volume_ratio,volume_roc,obv_normalized,price_vwap_ratio,body_pct,upper_shadow_pct,lower_shadow_pct,is_bullish,consecutive_up,up_streak,momentum_5_pct,momentum_10_pct
2026-01-17 08:17:33.822229,97452.15579515348,97615.0926860993,97729.2881798622,97318.08810390264,7.374941672543,BTCUSDT,-0.00028772966015400137,0.005576265609106512,0.021108267900295852,1.0002304700300497,1.003531932439653,1.0091837715867642,1.0091837715867642,0.9999862267572922,1.0021141718126645,1.0040224002367757,1.0104747332877035,1.0147591329855834,1.004036229071445,1.00834292310218,91.01895931365381,0,1,0.005460953258016863,0.004105648006243553,0.00135530525177331,0,0.03275712789758065,0.7803594874214463,89.54835171083877,93.87712232349213,0.0051261249431483625,0.002110113315709482,0.002061166961466514,0.0017374238449307294,0.48637376443630825,-0.4162605611761526,1.633102070550907,1.0105412831401788,0.0016691772395256929,0.0011718108525267717,0.0013757283269612652,0,0,0,0.005576265609106464,0.014319822158619678
2026-01-17 08:17:33.822229,0.4996468859268118,0.4994892467688312,0.5005242162717375,0.4977491216625075,3333443.5130020087,ADAUSDT,0.00010462454811221988,-0.002943931302317848,-0.0009781788710310213,0.9981799917220523,0.9980124416117393,0.9981969088309255,0.9981969088309255,0.9993195054396479,0.9985504904980845,0.9983963049925586,0.998437996665073,0.9986313016780433,0.9990761706924077,0.9998873426695786,37.55254094259223,0,0,8.624046950397915e-05,0.0002754766695529472,-0.00018923620004896805,0,0.005721754791135919,0.18487097541807307,32.43102706248192,38.622818186650015,0.005153149147563858,0.0012285025743939387,0.001040226598094262,0.0017066767306866235,1.121961107951144,0.00455208607816826,2.5838711220168546,0.9980987376991007,0.00031560070405671264,0.0017559007560363936,0.0034827097996370407,1,1,1,-0.0029439313017303264,-0.0035512182377230267
2026-01-17 08:17:33.822229,3513.290599025623,3505.3838815438617,3513.650816333368,3504.9173061946058,644.2471520627774,ETHUSDT,0.003705973909394533,0.004376382076358709,0.002557196420163832,1.003628085185214,1.003865914876032,1.0042537089235561,1.0042537089235561,1.0021239420797474,1.003306613288221,1.0035812511610285,1.0036257646832258,1.003311695633864,1.0014542204013488,1.000318099562735,57.77151302157398,0,0,-5.0215206396334336e-05,-0.0003931129279948585,0.0003428977215985242,0,0.006884873724265376,1.1178339783576303,86.3825039961449,57.75069593713147,0.004750798106414896,0.0017801564002580873,0.0016884647778247688,0.0018355565051260086,1.5741467653424024,0.07288056404080479,-2.008334738818908,1.0039692303799808,0.0022555924683144582,0.00010252989258691716,0.00013280294814931547,1,1,2,0.004376382076358499,0.005369287776234167
2026-01-17 08:17:33.822229,2.4274978887535024e-05,2.424716911057267e-05,2.428267002858109e-05,2.4221491687892052e-05,53145852135.59023,SHIBUSDT,-0.0011139663359218677,-0.005817635051212577,-0.026897105285377587,0.997955023991604,0.993186828954828,0.9865604320775813,0.9865604320775813,0.9988791116313703,0.9957248666793928,0.9932191511048423,0.9852550859572909,0.980239613748975,0.9943295966358872,0.9894812086673277,0.7403647216323463,1,0,-0.006949413186598525,-0.00507096774573573,-0.0018784454408627945,0,0.04107784423371699,0.1729086740614847,6.787835336629636,6.90180745402801,0.0060179485500263235,0.0008331644742728134,0.001200857442933314,0.0013556065265797395,0.8821335880179347,-0.07117647187531873,2.1351133776475115,0.9870560770179201,0.0011469240859882483,0.0003168327930754631,0.0010577688665639052,1,0,0,-0.005817611225171367,-0.01927389327559874
2026-01-17 08:17:33.822229,2.4977152379381087,2.503686660066468,2.506425381909573,2.4952630991855584,608061.2100878647,XRPUSDT,-0.0036485764477036664,-0.006899876164327634,-0.00399751086557798,0.9957126312795526,0.9943138052182856,0.9938617191537403,0.9938617191537403,0.9978050801883597,0.9958909565626907,0.9952897406295473,0.9948109980906986,0.9950964305383495,0.9974791272879688,0.9989155855823968,36.17600087476222,0,0,-0.00025576999893882715,0.0004500193482485646,-0.0007057893471873918,0,0.009497944191700015,-0.14627467552530632,6.547552315163025,14.394130203397223,0.004158368407503278,0.002389234787260529,0.0019958833822257506,0.0019114206194747333,1.1590786248168041,-0.13528892768942136,0.9454267018468201,0.9938874599337086,0.0023850517013027784,0.0010964908254539024,0.0009817527295370664,0,0,0,-0.00689987616405324,-0.006188282265496278
2026-01-17 08:17:33.822229,0.3664194484974468,0.3657926104765654,0.3669145062432452,0.3656371445194841,5595797.992630904,DOGEUSDT,0.002932895892280074,0.01264448899167725,0.046694271908980234,1.0053831402537292,1.0113933659410623,1.0207113040750126,1.0207113040750126,1.002693935789164,1.007823129028811,1.0115439607114511,1.0242086516243836,1.033022070142409,1.0088262473019909,1.0162583312903897,99.9999907418002,0,1,0.010535784559654721,0.008034873163516205,0.002500911396138516,0,0.056668753220201415,0.8654801444458413,96.30293493450118,95.81052424369562,0.0053390075117731636,0.0008359092120467269,0.0014653584415569255,0.001733362103547539,1.4029026317498736,-0.01834429315696684,2.1263717156214326,1.018844116851356,0.001713643203161877,0.001351068420885774,0.0004242841303222453,1,1,15,0.012644488988182753,0.02809949650369156
2026-01-17 08:17:33.822229,179.67456703907715,179.38405556350847,179.67688177940738,179.11449522951028,9953.834609539445,SOLUSDT,-0.0017852299135096006,-0.0021955745402699733,-0.001237197662042333,0.9997455342431549,0.9998206368673797,0.9996298099052661,0.9996298099052661,0.9998007195022414,0.999764438285231,0.9997144499126133,0.9994393804976888,0.9991910670373132,0.9999137132145421,0.9996748656226903,46.390079180176734,0,0,-0.0002512442248507669,-0.0002447904393839254,-6.453785466841484e-06,0,0.0055795822677134595,0.43365272225467655,41.683686118078015,38.58607139332992,0.004733409157917606,0.0030242998512893956,0.0024248173113576577,0.0019788737254358194,1.3161043729161361,0.4915627035062049,0.3410909453906453,0.9995483584227434,0.001619494411896963,1.2882960389880232e-05,0.0015002698403019361,1,0,0,-0.0021955745402687235,0.0004834448732795952
2026-01-17 08:17:33.822229,628.9227943144462,629.4921115926821,631.1513637426661,628.6745686670461,1781.7444156966294,BNBUSDT,-0.0010758454075058266,-0.012574925918352853,-0.030267410959997965,0.9960153585882019,0.990528062024628,0.9844430968749698,0.9844430968749698,0.9982712321908261,0.993984549704878,0.9911804746665931,0.9827522437436935,0.9774370613222504,0.9928969629738514,0.9886997177524793,0.6302787518958155,1,0,-0.0073627854740460266,-0.005237866459443704,-0.002124919014602323,0,0.039734287539458735,0.10847660576670377,4.176069472193522,7.45460526066039,0.004335796265616918,0.0013384270880655,0.0013233262087758942,0.0012549053148049709,0.7576237490661251,-0.03352449687142989,2.056441849126396,0.9848566459776817,0.0009044073273538906,0.0026382445746658107,0.0003946838143633005,0,0,0,-0.012574925918350903,-0.01954178836092774
2026-01-17 08:22:33.822229,2.500088868086811,2.509478653402444,2.5162880988383063,2.495321271398648,411856.9747397985,XRPUSDT,0.0009503205620275956,-0.006579191353251579,-0.004904313932264093,0.9979763332328889,0.9959492619653619,0.9951102297413569,0.9951102297413569,0.9993762686181987,0.9976261522530331,0.9969179145308905,0.9960815400603604,0.9961967129319701,0.9975401115632276,0.9984517123684743,32.68929449035002,0,0,-0.0005555456276681882,0.00024856454777785986,-0.0008041101754460481,0,0.01048945561212394,0.03383946688946219,12.885475713386176,12.097899007916135,0.004221749495506315,0.0024604567283918904,0.0019133232387181847,0.0018734291138944202,0.7951290429851017,0.3033594128904116,1.2014283716684901,0.9950725010999123,0.003741727510822786,0.0027236813548956085,0.001906970887647192,0,1,1,-0.0065791913529901205,-0.006918318274547543
2026-01-17 08:22:33.822229,0.367308447394409,0.3680489823099219,0.3686430361441298,0.3672536034964243,3362991.7194340164,DOGEUSDT,0.002426178251748512,0.013473255539404594,0.04557595131148284,1.0051290087372757,1.011267509280719,1.0217940207110638,1.0217940207110638,1.0025567710323762,1.007681496666048,1.0114239537371095,1.024589721919304,1.0340876033536996,1.0088445688911334,1.016779334569613,99.9999898087492,0,1,0.011009414729937722,0.008614223994410277,0.0023951907355274447,0,0.05922083901637431,0.8680126980597951,91.17282489775312,93.83749602057266,0.005142458202515132,0.00067833850030672,0.0013075063899196549,0.0016815819549656746,0.8509765308144797,-0.09231159977329007,2.0913018294590917,1.0202274059540493,0.002012055326614426,0.0016173160139937993,0.00014931292312722548,0,1,16,0.013473255535687017,0.025810350102088247
